NumIters,Seconds,LearningRate,loss/loss
243110.0,169061.468045,1e-17,0.443998
243120.0,169068.425377,1e-17,0.44348
243130.0,169075.382523,1e-17,0.346891
243140.0,169082.336577,1e-17,0.309635
243150.0,169089.284762,1e-17,0.375648
243160.0,169096.249575,1e-17,0.525895
243170.0,169103.195641,1e-17,0.529751
243180.0,169110.151039,1e-17,0.390481
243190.0,169117.103733,1e-17,0.391387
243200.0,169124.072572,1e-17,0.453251
243210.0,169131.024058,1e-17,0.40308
243220.0,169137.984621,1e-17,0.469109
243230.0,169144.94313,1e-17,0.543027
243240.0,169151.89459,1e-17,0.339942
243250.0,169158.839781,1e-17,0.435762
243260.0,169165.808441,1e-17,0.339447
243270.0,169172.758753,1e-17,0.388895
243280.0,169179.71181,1e-17,0.275957
243290.0,169186.669115,1e-17,0.379977
243300.0,169193.6128,1e-17,0.461131
243310.0,169200.564519,1e-17,0.46694
243320.0,169207.532698,1e-17,0.399328
243330.0,169214.495818,1e-17,0.392454
243340.0,169221.449623,1e-17,0.429664
243350.0,169228.409474,1e-17,0.350329
243360.0,169235.35669,1e-17,0.421687
243370.0,169242.305291,1e-17,0.319225
243380.0,169249.26242,1e-17,0.45067
243390.0,169256.219633,1e-17,0.317395
243400.0,169263.16399,1e-17,0.454546
243410.0,169270.120583,1e-17,0.526082
243420.0,169277.079774,1e-17,0.4055
243430.0,169284.029523,1e-17,0.445639
243440.0,169290.978126,1e-17,0.391968
243450.0,169297.942635,1e-17,0.452156
243460.0,169304.907204,1e-17,0.339013
243470.0,169311.864885,1e-17,0.379046
243480.0,169318.817689,1e-17,0.424619
243490.0,169325.766487,1e-17,0.451405
243500.0,169332.719434,1e-17,0.423954
243510.0,169339.680053,1e-17,0.382017
243520.0,169346.622739,1e-17,0.408655
243530.0,169353.565862,1e-17,0.347953
243540.0,169360.523653,1e-17,0.436103
243550.0,169367.472648,1e-17,0.434712
243560.0,169374.425872,1e-17,0.3872
243570.0,169381.381334,1e-17,0.432077
243580.0,169388.33982,1e-17,0.34284
243590.0,169395.283625,1e-17,0.424072
243600.0,169402.230932,1e-17,0.436121
243610.0,169409.185366,1e-17,0.286338
243620.0,169416.144343,1e-17,0.512253
243630.0,169423.090298,1e-17,0.368743
243640.0,169430.05201,1e-17,0.277272
243650.0,169437.004204,1e-17,0.419698
243660.0,169443.948207,1e-17,0.346395
243670.0,169450.90982,1e-17,0.434193
243680.0,169457.861997,1e-17,0.372835
243690.0,169464.813459,1e-17,0.528189
243700.0,169471.764544,1e-17,0.428862
243710.0,169478.718553,1e-17,0.377454
243720.0,169485.660877,1e-17,0.359977
243730.0,169492.609109,1e-17,0.258445
243740.0,169499.563768,1e-17,0.314914
243750.0,169506.520385,1e-17,0.357516
243760.0,169513.465729,1e-17,0.476251
243770.0,169520.425501,1e-17,0.4527
243780.0,169527.391224,1e-17,0.357157
243790.0,169534.340523,1e-17,0.463509
243800.0,169541.287188,1e-17,0.40447
243810.0,169548.243785,1e-17,0.389556
243820.0,169555.193178,1e-17,0.389422
243830.0,169562.142142,1e-17,0.356775
243840.0,169569.091398,1e-17,0.320869
243850.0,169576.046396,1e-17,0.393991
243860.0,169582.996749,1e-17,0.567053
243870.0,169589.956877,1e-17,0.252488
243880.0,169596.904804,1e-17,0.396001
243890.0,169603.860576,1e-17,0.28297
243900.0,169610.8193,1e-17,0.285359
243910.0,169617.778553,1e-17,0.423274
243920.0,169624.723821,1e-17,0.430542
243930.0,169631.68627,1e-17,0.668898
243940.0,169638.638847,1e-17,0.444098
243950.0,169645.588019,1e-17,0.387959
243960.0,169652.549218,1e-17,0.401065
243970.0,169659.508746,1e-17,0.427595
243980.0,169666.453876,1e-17,0.325847
243990.0,169673.404191,1e-17,0.592059
244000.0,169680.369384,1e-17,0.433758
244010.0,169687.316877,1e-17,0.442067
244020.0,169694.266178,1e-17,0.636584
244030.0,169701.223646,1e-17,0.568585
244040.0,169708.180967,1e-17,0.356461
244050.0,169715.132491,1e-17,0.44995
244060.0,169722.096899,1e-17,0.345837
244070.0,169729.048628,1e-17,0.380697
244080.0,169735.996868,1e-17,0.405428
244090.0,169742.946617,1e-17,0.337196
244100.0,169749.905784,1e-17,0.476341
244110.0,169756.858348,1e-17,0.423796
244120.0,169763.811689,1e-17,0.325887
244130.0,169770.778314,1e-17,0.334408
244140.0,169777.726081,1e-17,0.239406
244150.0,169784.690793,1e-17,0.347099
244160.0,169791.653665,1e-17,0.420504
244170.0,169798.611518,1e-17,0.414417
244180.0,169805.563706,1e-17,0.461751
244190.0,169812.51979,1e-17,0.286963
244200.0,169819.473662,1e-17,0.336003
244210.0,169826.432639,1e-17,0.476967
244220.0,169833.385106,1e-17,0.452298
244230.0,169840.332311,1e-17,0.359921
244240.0,169847.285742,1e-17,0.357168
244250.0,169854.253151,1e-17,0.384783
244260.0,169861.197952,1e-17,0.458251
244270.0,169868.146725,1e-17,0.381702
244280.0,169875.101726,1e-17,0.212909
244290.0,169882.052764,1e-17,0.405104
244300.0,169889.013955,1e-17,0.356841
244310.0,169895.969817,1e-17,0.536769
244320.0,169902.93165,1e-17,0.332976
244330.0,169909.872603,1e-17,0.448121
244340.0,169916.828225,1e-17,0.396165
244350.0,169923.788521,1e-17,0.4189
244360.0,169930.74003,1e-17,0.311799
244370.0,169937.695165,1e-17,0.332627
244380.0,169944.650259,1e-17,0.587269
244390.0,169951.597172,1e-17,0.359486
244400.0,169958.551555,1e-17,0.316413
244410.0,169965.508131,1e-17,0.474432
244420.0,169972.452978,1e-17,0.374142
244430.0,169979.401085,1e-17,0.412209
244440.0,169986.371333,1e-17,0.468963
244450.0,169993.328852,1e-17,0.250324
244460.0,170000.264254,1e-17,0.353818
244470.0,170007.220846,1e-17,0.40632
244480.0,170014.171733,1e-17,0.428826
244490.0,170021.117103,1e-17,0.283102
244500.0,170028.072556,1e-17,0.510512
244510.0,170035.027127,1e-17,0.36099
244520.0,170041.974221,1e-17,0.517854
244530.0,170048.922451,1e-17,0.371473
244540.0,170055.883972,1e-17,0.42356
244550.0,170062.839097,1e-17,0.395654
244560.0,170069.78217,1e-17,0.305291
244570.0,170076.742309,1e-17,0.3808
244580.0,170083.682669,1e-17,0.397536
244590.0,170090.639166,1e-17,0.461868
244600.0,170097.599708,1e-17,0.23792
244610.0,170104.564342,1e-17,0.443148
244620.0,170111.512071,1e-17,0.553976
244630.0,170118.470635,1e-17,0.586901
244640.0,170125.423047,1e-17,0.474446
244650.0,170132.376855,1e-17,0.417379
244660.0,170139.327322,1e-17,0.318573
244670.0,170146.28415,1e-17,0.434661
244680.0,170153.239541,1e-17,0.445145
244690.0,170160.180777,1e-17,0.410106
244700.0,170167.133593,1e-17,0.309723
244710.0,170174.07955,1e-17,0.342307
244720.0,170181.024862,1e-17,0.486233
244730.0,170187.970764,1e-17,0.420729
244740.0,170194.933418,1e-17,0.410813
244750.0,170201.886669,1e-17,0.436772
244760.0,170208.846099,1e-17,0.355745
244770.0,170215.802955,1e-17,0.359204
244780.0,170222.764332,1e-17,0.259439
244790.0,170229.715665,1e-17,0.316633
244800.0,170236.672425,1e-17,0.285155
244810.0,170243.631349,1e-17,0.442635
244820.0,170250.583436,1e-17,0.337009
244830.0,170257.542595,1e-17,0.342097
244840.0,170264.502611,1e-17,0.472067
244850.0,170271.444322,1e-17,0.407247
244860.0,170278.408216,1e-17,0.506658
244870.0,170285.374784,1e-17,0.445683
244880.0,170292.331496,1e-17,0.530315
244890.0,170299.283899,1e-17,0.564723
244900.0,170306.242146,1e-17,0.453113
244910.0,170313.183208,1e-17,0.407308
244920.0,170320.146152,1e-17,0.354008
244930.0,170327.105702,1e-17,0.402885
244940.0,170334.072756,1e-17,0.531131
244950.0,170341.041028,1e-17,0.442643
244960.0,170347.981661,1e-17,0.468214
244970.0,170354.92351,1e-17,0.363535
244980.0,170361.889278,1e-17,0.347253
244990.0,170368.855194,1e-17,0.276933
245000.0,170378.896692,1e-17,0.430937
245010.0,170385.818401,1e-17,0.416139
245020.0,170392.756769,1e-17,0.377066
245030.0,170399.700687,1e-17,0.275634
245040.0,170406.63512,1e-17,0.327
245050.0,170413.585744,1e-17,0.45735
245060.0,170420.52953,1e-17,0.570865
245070.0,170427.484742,1e-17,0.328129
245080.0,170434.437078,1e-17,0.340886
245090.0,170441.382356,1e-17,0.477945
245100.0,170448.320531,1e-17,0.378148
245110.0,170455.26783,1e-17,0.384659
245120.0,170462.223687,1e-17,0.553917
245130.0,170469.158681,1e-17,0.440464
245140.0,170476.112611,1e-17,0.54656
245150.0,170483.07672,1e-17,0.426124
245160.0,170490.027112,1e-17,0.432554
245170.0,170496.96974,1e-17,0.343897
245180.0,170503.936032,1e-17,0.458665
245190.0,170510.885365,1e-17,0.459222
245200.0,170517.842439,1e-17,0.448077
245210.0,170524.790795,1e-17,0.465156
245220.0,170531.738619,1e-17,0.522205
245230.0,170538.682727,1e-17,0.683687
245240.0,170545.630181,1e-17,0.487925
245250.0,170552.585898,1e-17,0.426375
245260.0,170559.525621,1e-17,0.435029
245270.0,170566.47964,1e-17,0.427996
245280.0,170573.437258,1e-17,0.486391
245290.0,170580.399214,1e-17,0.412563
245300.0,170587.354616,1e-17,0.564751
245310.0,170594.304361,1e-17,0.424509
245320.0,170601.266371,1e-17,0.375606
245330.0,170608.20453,1e-17,0.484277
245340.0,170615.154692,1e-17,0.497428
245350.0,170622.105548,1e-17,0.42217
245360.0,170629.050141,1e-17,0.333848
245370.0,170636.011479,1e-17,0.440551
245380.0,170642.970107,1e-17,0.361013
245390.0,170649.926004,1e-17,0.312062
245400.0,170656.871237,1e-17,0.338678
245410.0,170663.827942,1e-17,0.39616
245420.0,170670.778823,1e-17,0.333523
245430.0,170677.731902,1e-17,0.521391
245440.0,170684.691102,1e-17,0.391119
245450.0,170691.644444,1e-17,0.279438
245460.0,170698.603536,1e-17,0.459332
245470.0,170705.561246,1e-17,0.482251
245480.0,170712.502215,1e-17,0.508518
245490.0,170719.454609,1e-17,0.499154
245500.0,170726.401586,1e-17,0.498135
245510.0,170733.353773,1e-17,0.263256
245520.0,170740.30952,1e-17,0.414948
245530.0,170747.274803,1e-17,0.278842
245540.0,170754.231287,1e-17,0.510594
245550.0,170761.179841,1e-17,0.318915
245560.0,170768.133986,1e-17,0.529061
245570.0,170775.087573,1e-17,0.45555
245580.0,170782.037883,1e-17,0.375672
245590.0,170788.996698,1e-17,0.345114
245600.0,170795.951717,1e-17,0.304463
245610.0,170802.897557,1e-17,0.317036
245620.0,170809.844238,1e-17,0.338354
245630.0,170816.797795,1e-17,0.529601
245640.0,170823.748962,1e-17,0.43459
245650.0,170830.699298,1e-17,0.333565
245660.0,170837.6631,1e-17,0.329133
245670.0,170844.622022,1e-17,0.50642
245680.0,170851.572332,1e-17,0.461818
245690.0,170858.545405,1e-17,0.479774
245700.0,170865.501093,1e-17,0.324236
245710.0,170872.445423,1e-17,0.426594
245720.0,170879.409628,1e-17,0.404409
245730.0,170886.374277,1e-17,0.524544
245740.0,170893.321877,1e-17,0.357246
245750.0,170900.271769,1e-17,0.484876
245760.0,170907.232974,1e-17,0.327401
245770.0,170914.181364,1e-17,0.345263
245780.0,170921.132142,1e-17,0.46014
245790.0,170928.082745,1e-17,0.285605
245800.0,170935.029628,1e-17,0.437668
245810.0,170941.975634,1e-17,0.342321
245820.0,170948.934141,1e-17,0.331701
245830.0,170955.892142,1e-17,0.506391
245840.0,170962.842686,1e-17,0.399976
245850.0,170969.792528,1e-17,0.457189
245860.0,170976.755476,1e-17,0.39804
245870.0,170983.704574,1e-17,0.545167
245880.0,170990.658928,1e-17,0.440192
245890.0,170997.619632,1e-17,0.429053
245900.0,171004.566485,1e-17,0.55309
245910.0,171011.505856,1e-17,0.473094
245920.0,171018.461639,1e-17,0.417368
245930.0,171025.420042,1e-17,0.539215
245940.0,171032.364107,1e-17,0.400668
245950.0,171039.330372,1e-17,0.516657
245960.0,171046.284237,1e-17,0.589552
245970.0,171053.226732,1e-17,0.344235
245980.0,171060.18673,1e-17,0.356464
245990.0,171067.143075,1e-17,0.426064
246000.0,171074.094251,1e-17,0.391197
246010.0,171081.030878,1e-17,0.41724
246020.0,171087.985002,1e-17,0.399177
246030.0,171094.938637,1e-17,0.397122
246040.0,171101.890315,1e-17,0.513568
246050.0,171108.833414,1e-17,0.558176
246060.0,171115.784979,1e-17,0.549284
246070.0,171122.744898,1e-17,0.276049
246080.0,171129.69195,1e-17,0.451592
246090.0,171136.65475,1e-17,0.405408
246100.0,171143.607543,1e-17,0.531006
246110.0,171150.549922,1e-17,0.364652
246120.0,171157.500761,1e-17,0.325919
246130.0,171164.455139,1e-17,0.326462
246140.0,171171.40655,1e-17,0.284343
246150.0,171178.362167,1e-17,0.366618
246160.0,171185.312193,1e-17,0.259327
246170.0,171192.265297,1e-17,0.462532
246180.0,171199.219357,1e-17,0.315204
246190.0,171206.172358,1e-17,0.3581
246200.0,171213.125791,1e-17,0.437332
246210.0,171220.07438,1e-17,0.409713
246220.0,171227.028532,1e-17,0.323866
246230.0,171233.989034,1e-17,0.381257
246240.0,171240.934146,1e-17,0.33225
246250.0,171247.889301,1e-17,0.392269
246260.0,171254.840125,1e-17,0.505935
246270.0,171261.798138,1e-17,0.519949
246280.0,171268.747471,1e-17,0.38371
246290.0,171275.700353,1e-17,0.279861
246300.0,171282.652766,1e-17,0.438195
246310.0,171289.601657,1e-17,0.395028
246320.0,171296.557263,1e-17,0.362453
246330.0,171303.522513,1e-17,0.422429
246340.0,171310.469591,1e-17,0.441223
246350.0,171317.447522,1e-17,0.446391
246360.0,171324.401278,1e-17,0.477086
246370.0,171331.353113,1e-17,0.423812
246380.0,171338.304867,1e-17,0.598588
246390.0,171345.26081,1e-17,0.400289
246400.0,171352.202658,1e-17,0.431275
246410.0,171359.164167,1e-17,0.490341
246420.0,171366.126686,1e-17,0.453186
246430.0,171373.067567,1e-17,0.341613
246440.0,171380.025055,1e-17,0.392669
246450.0,171386.98152,1e-17,0.254817
246460.0,171393.927822,1e-17,0.456603
246470.0,171400.87986,1e-17,0.42024
246480.0,171407.834609,1e-17,0.467738
246490.0,171414.786618,1e-17,0.351088
246500.0,171421.740803,1e-17,0.365971
246510.0,171428.70193,1e-17,0.423631
246520.0,171435.655805,1e-17,0.314305
246530.0,171442.605404,1e-17,0.35176
246540.0,171449.571091,1e-17,0.354863
246550.0,171456.523437,1e-17,0.514367
246560.0,171463.476421,1e-17,0.43572
246570.0,171470.429741,1e-17,0.45391
246580.0,171477.391519,1e-17,0.330687
246590.0,171484.340811,1e-17,0.459711
246600.0,171491.30751,1e-17,0.366611
246610.0,171498.253421,1e-17,0.397659
246620.0,171505.2056,1e-17,0.383648
246630.0,171512.164733,1e-17,0.498743
246640.0,171519.1116,1e-17,0.386575
246650.0,171526.062008,1e-17,0.295466
246660.0,171533.011278,1e-17,0.380859
246670.0,171539.957384,1e-17,0.380229
246680.0,171546.913747,1e-17,0.411951
246690.0,171553.86711,1e-17,0.406102
246700.0,171560.824109,1e-17,0.376394
246710.0,171567.791794,1e-17,0.495313
246720.0,171574.741626,1e-17,0.455287
246730.0,171581.702434,1e-17,0.356762
246740.0,171588.645054,1e-17,0.375966
246750.0,171595.58958,1e-17,0.429328
246760.0,171602.542476,1e-17,0.293638
246770.0,171609.493641,1e-17,0.334176
246780.0,171616.445868,1e-17,0.369266
246790.0,171623.402265,1e-17,0.302886
246800.0,171630.354982,1e-17,0.394008
246810.0,171637.316245,1e-17,0.413159
246820.0,171644.273074,1e-17,0.391977
246830.0,171651.226771,1e-17,0.344665
246840.0,171658.180791,1e-17,0.421165
246850.0,171665.129274,1e-17,0.256094
246860.0,171672.078036,1e-17,0.481412
246870.0,171679.032354,1e-17,0.38384
246880.0,171685.978024,1e-17,0.312009
246890.0,171692.935377,1e-17,0.474911
246900.0,171699.884755,1e-17,0.314333
246910.0,171706.84262,1e-17,0.355586
246920.0,171713.794537,1e-17,0.522114
246930.0,171720.739377,1e-17,0.545053
246940.0,171727.695014,1e-17,0.470588
246950.0,171734.641653,1e-17,0.291585
246960.0,171741.590074,1e-17,0.437772
246970.0,171748.55138,1e-17,0.366553
246980.0,171755.501012,1e-17,0.30847
246990.0,171762.446369,1e-17,0.355354
247000.0,171769.391334,1e-17,0.392233
247010.0,171776.356666,1e-17,0.553817
247020.0,171783.305714,1e-17,0.448334
247030.0,171790.250892,1e-17,0.423081
247040.0,171797.20762,1e-17,0.380278
247050.0,171804.160154,1e-17,0.453153
247060.0,171811.110911,1e-17,0.43773
247070.0,171818.067985,1e-17,0.375546
247080.0,171825.017495,1e-17,0.379515
247090.0,171831.962593,1e-17,0.53573
247100.0,171838.933819,1e-17,0.440904
247110.0,171845.877566,1e-17,0.480382
247120.0,171852.828333,1e-17,0.445363
247130.0,171859.787291,1e-17,0.324158
247140.0,171866.756744,1e-17,0.374844
247150.0,171873.703983,1e-17,0.210135
247160.0,171880.664666,1e-17,0.334442
247170.0,171887.608486,1e-17,0.410993
247180.0,171894.556367,1e-17,0.367289
247190.0,171901.501685,1e-17,0.373629
247200.0,171908.465788,1e-17,0.613249
247210.0,171915.417678,1e-17,0.515593
247220.0,171922.370958,1e-17,0.452893
247230.0,171929.323042,1e-17,0.395051
247240.0,171936.288375,1e-17,0.377889
247250.0,171943.231999,1e-17,0.341665
247260.0,171950.183688,1e-17,0.277892
247270.0,171957.147798,1e-17,0.395872
247280.0,171964.100077,1e-17,0.319644
247290.0,171971.063497,1e-17,0.384943
247300.0,171978.019986,1e-17,0.415206
247310.0,171984.966528,1e-17,0.41391
247320.0,171991.920686,1e-17,0.371993
247330.0,171998.883191,1e-17,0.370238
247340.0,172005.834262,1e-17,0.354616
247350.0,172012.784178,1e-17,0.422321
247360.0,172019.738687,1e-17,0.380152
247370.0,172026.695844,1e-17,0.43445
247380.0,172033.63747,1e-17,0.337428
247390.0,172040.594035,1e-17,0.410545
247400.0,172047.550941,1e-17,0.344798
247410.0,172054.499767,1e-17,0.312761
247420.0,172061.44547,1e-17,0.407202
247430.0,172068.400591,1e-17,0.29627
247440.0,172075.350604,1e-17,0.301944
247450.0,172082.305237,1e-17,0.412477
247460.0,172089.265364,1e-17,0.43638
247470.0,172096.21953,1e-17,0.307908
247480.0,172103.170071,1e-17,0.304222
247490.0,172110.119697,1e-17,0.36478
247500.0,172117.085131,1e-17,0.313467
247510.0,172124.027837,1e-17,0.432878
247520.0,172130.986605,1e-17,0.366303
247530.0,172137.942093,1e-17,0.486732
247540.0,172144.896244,1e-17,0.602646
247550.0,172151.837212,1e-17,0.451958
247560.0,172158.796621,1e-17,0.500665
247570.0,172165.735872,1e-17,0.405244
247580.0,172172.681856,1e-17,0.498692
247590.0,172179.649535,1e-17,0.428387
247600.0,172186.612038,1e-17,0.331444
247610.0,172193.56798,1e-17,0.45344
247620.0,172200.526148,1e-17,0.434117
247630.0,172207.486204,1e-17,0.559559
247640.0,172214.430971,1e-17,0.469136
247650.0,172221.389448,1e-17,0.471585
247660.0,172228.349902,1e-17,0.489829
247670.0,172235.307456,1e-17,0.633004
247680.0,172242.26149,1e-17,0.503449
247690.0,172249.213283,1e-17,0.366184
247700.0,172256.163963,1e-17,0.422672
247710.0,172263.121525,1e-17,0.334214
247720.0,172270.074548,1e-17,0.361578
247730.0,172277.019147,1e-17,0.508139
247740.0,172283.990231,1e-17,0.466184
247750.0,172290.940996,1e-17,0.36022
247760.0,172297.89785,1e-17,0.348682
247770.0,172304.868612,1e-17,0.440978
247780.0,172311.818106,1e-17,0.225482
247790.0,172318.757521,1e-17,0.364514
247800.0,172325.710998,1e-17,0.427514
247810.0,172332.676916,1e-17,0.346062
247820.0,172339.623396,1e-17,0.615066
247830.0,172346.576326,1e-17,0.382172
247840.0,172353.550009,1e-17,0.487717
247850.0,172360.511115,1e-17,0.322913
247860.0,172367.463078,1e-17,0.24571
247870.0,172374.423755,1e-17,0.288087
247880.0,172381.380069,1e-17,0.354406
247890.0,172388.342053,1e-17,0.453412
247900.0,172395.303629,1e-17,0.387487
247910.0,172402.253092,1e-17,0.434053
247920.0,172409.216084,1e-17,0.452444
247930.0,172416.167453,1e-17,0.342092
247940.0,172423.112231,1e-17,0.510118
247950.0,172430.069105,1e-17,0.544523
247960.0,172437.019023,1e-17,0.456931
247970.0,172443.975638,1e-17,0.327771
247980.0,172450.930091,1e-17,0.291313
247990.0,172457.883245,1e-17,0.337858
248000.0,172464.833513,1e-17,0.323658
248010.0,172471.787383,1e-17,0.315834
248020.0,172478.747555,1e-17,0.383836
248030.0,172485.705109,1e-17,0.41362
248040.0,172492.660408,1e-17,0.357328
248050.0,172499.621929,1e-17,0.373743
248060.0,172506.579748,1e-17,0.512937
248070.0,172513.528131,1e-17,0.352764
248080.0,172520.494513,1e-17,0.381908
248090.0,172527.447208,1e-17,0.376605
248100.0,172534.395166,1e-17,0.368779
248110.0,172541.35052,1e-17,0.258569
248120.0,172548.315272,1e-17,0.52494
248130.0,172555.262329,1e-17,0.37194
248140.0,172562.219454,1e-17,0.496095
248150.0,172569.174599,1e-17,0.408058
248160.0,172576.116987,1e-17,0.508
248170.0,172583.06485,1e-17,0.364503
248180.0,172590.029473,1e-17,0.260824
248190.0,172596.976019,1e-17,0.399393
248200.0,172603.934177,1e-17,0.288533
248210.0,172610.890205,1e-17,0.505156
248220.0,172617.835669,1e-17,0.337716
248230.0,172624.779979,1e-17,0.4502
248240.0,172631.733708,1e-17,0.354223
248250.0,172638.684128,1e-17,0.411243
248260.0,172645.624549,1e-17,0.390858
248270.0,172652.575114,1e-17,0.388891
248280.0,172659.529945,1e-17,0.379259
248290.0,172666.476441,1e-17,0.381573
248300.0,172673.421336,1e-17,0.316336
248310.0,172680.380424,1e-17,0.343592
248320.0,172687.328936,1e-17,0.441899
248330.0,172694.28171,1e-17,0.48749
248340.0,172701.228759,1e-17,0.360147
248350.0,172708.18918,1e-17,0.363727
248360.0,172715.132814,1e-17,0.499475
248370.0,172722.079964,1e-17,0.405054
248380.0,172729.032438,1e-17,0.529896
248390.0,172735.983435,1e-17,0.422094
248400.0,172742.924942,1e-17,0.524088
248410.0,172749.874264,1e-17,0.368535
248420.0,172756.828716,1e-17,0.442217
248430.0,172763.782367,1e-17,0.335276
248440.0,172770.74026,1e-17,0.482127
248450.0,172777.716366,1e-17,0.427082
248460.0,172784.656736,1e-17,0.372563
248470.0,172791.609886,1e-17,0.389318
248480.0,172798.567929,1e-17,0.344516
248490.0,172805.514372,1e-17,0.398483
248500.0,172812.464507,1e-17,0.264323
248510.0,172819.420405,1e-17,0.535674
248520.0,172826.382529,1e-17,0.529227
248530.0,172833.321127,1e-17,0.505317
248540.0,172840.272755,1e-17,0.486003
248550.0,172847.220875,1e-17,0.40712
248560.0,172854.164718,1e-17,0.426021
248570.0,172861.117637,1e-17,0.588623
248580.0,172868.085935,1e-17,0.448977
248590.0,172875.028781,1e-17,0.324458
248600.0,172881.980203,1e-17,0.341003
248610.0,172888.938322,1e-17,0.402565
248620.0,172895.892533,1e-17,0.327943
248630.0,172902.829493,1e-17,0.324581
248640.0,172909.776294,1e-17,0.377765
248650.0,172916.718872,1e-17,0.471351
248660.0,172923.673247,1e-17,0.508457
248670.0,172930.619608,1e-17,0.362887
248680.0,172937.569149,1e-17,0.376318
248690.0,172944.526297,1e-17,0.343973
248700.0,172951.472051,1e-17,0.357859
248710.0,172958.419028,1e-17,0.381743
248720.0,172965.377524,1e-17,0.4399
248730.0,172972.328626,1e-17,0.471247
248740.0,172979.271789,1e-17,0.464066
248750.0,172986.227211,1e-17,0.556563
248760.0,172993.184503,1e-17,0.327408
248770.0,173000.130591,1e-17,0.458133
248780.0,173007.081632,1e-17,0.443866
248790.0,173014.039155,1e-17,0.460302
248800.0,173020.990089,1e-17,0.372313
248810.0,173027.928332,1e-17,0.328567
248820.0,173034.890898,1e-17,0.334911
248830.0,173041.831038,1e-17,0.4803
248840.0,173048.780184,1e-17,0.436671
248850.0,173055.737972,1e-17,0.4569
248860.0,173062.687646,1e-17,0.365964
248870.0,173069.635607,1e-17,0.314966
248880.0,173076.580664,1e-17,0.58592
248890.0,173083.532148,1e-17,0.322359
248900.0,173090.475828,1e-17,0.343178
248910.0,173097.432757,1e-17,0.384984
248920.0,173104.399139,1e-17,0.359169
248930.0,173111.337326,1e-17,0.405527
248940.0,173118.281968,1e-17,0.481068
248950.0,173125.243359,1e-17,0.383418
248960.0,173132.19334,1e-17,0.289237
248970.0,173139.14326,1e-17,0.499678
248980.0,173146.089646,1e-17,0.540549
248990.0,173153.044823,1e-17,0.400101
249000.0,173159.985777,1e-17,0.443226
249010.0,173166.932487,1e-17,0.439247
249020.0,173173.888544,1e-17,0.443924
249030.0,173180.840971,1e-17,0.406073
249040.0,173187.793136,1e-17,0.267441
249050.0,173194.745174,1e-17,0.500015
249060.0,173201.699932,1e-17,0.417762
249070.0,173208.648863,1e-17,0.462201
249080.0,173215.595391,1e-17,0.357412
249090.0,173222.543619,1e-17,0.464446
249100.0,173229.502848,1e-17,0.318985
249110.0,173236.458496,1e-17,0.405885
249120.0,173243.408306,1e-17,0.317473
249130.0,173250.373568,1e-17,0.469521
249140.0,173257.318365,1e-17,0.395459
249150.0,173264.265788,1e-17,0.37951
249160.0,173271.21946,1e-17,0.347783
249170.0,173278.178596,1e-17,0.42908
249180.0,173285.1174,1e-17,0.363848
249190.0,173292.065631,1e-17,0.448255
249200.0,173299.017116,1e-17,0.396959
249210.0,173305.960682,1e-17,0.507809
249220.0,173312.910312,1e-17,0.329887
249230.0,173319.861492,1e-17,0.516076
249240.0,173326.810747,1e-17,0.465782
249250.0,173333.754331,1e-17,0.52617
249260.0,173340.710225,1e-17,0.432134
249270.0,173347.652829,1e-17,0.518675
249280.0,173354.601968,1e-17,0.379113
249290.0,173361.545871,1e-17,0.408079
249300.0,173368.502577,1e-17,0.234706
249310.0,173375.454102,1e-17,0.53591
249320.0,173382.410014,1e-17,0.563717
249330.0,173389.353309,1e-17,0.476357
249340.0,173396.310651,1e-17,0.468448
249350.0,173403.265268,1e-17,0.300179
249360.0,173410.206276,1e-17,0.436684
249370.0,173417.166543,1e-17,0.589014
249380.0,173424.120852,1e-17,0.42794
249390.0,173431.069766,1e-17,0.299747
249400.0,173438.022101,1e-17,0.562747
249410.0,173444.983102,1e-17,0.486989
249420.0,173451.9351,1e-17,0.473809
249430.0,173458.870866,1e-17,0.381385
249440.0,173465.825412,1e-17,0.433707
249450.0,173472.778381,1e-17,0.384517
249460.0,173479.731908,1e-17,0.471763
249470.0,173486.681645,1e-17,0.523959
249480.0,173493.628157,1e-17,0.414492
249490.0,173500.580645,1e-17,0.332661
249500.0,173507.531272,1e-17,0.317419
249510.0,173514.469788,1e-17,0.367639
249520.0,173521.423848,1e-17,0.360298
249530.0,173528.365795,1e-17,0.403797
249540.0,173535.314272,1e-17,0.268198
249550.0,173542.26558,1e-17,0.422726
249560.0,173549.22349,1e-17,0.420056
249570.0,173556.167505,1e-17,0.527122
249580.0,173563.126657,1e-17,0.286558
249590.0,173570.081094,1e-17,0.351197
249600.0,173577.028721,1e-17,0.429293
249610.0,173583.978535,1e-17,0.441702
249620.0,173590.940549,1e-17,0.462394
249630.0,173597.882322,1e-17,0.372178
249640.0,173604.834169,1e-17,0.367799
249650.0,173611.78628,1e-17,0.354471
249660.0,173618.735954,1e-17,0.343619
249670.0,173625.6841,1e-17,0.409749
249680.0,173632.649018,1e-17,0.411397
249690.0,173639.608375,1e-17,0.439526
249700.0,173646.557891,1e-17,0.434749
249710.0,173653.511764,1e-17,0.359448
249720.0,173660.45514,1e-17,0.40203
249730.0,173667.411539,1e-17,0.351199
249740.0,173674.359507,1e-17,0.314996
249750.0,173681.311429,1e-17,0.43325
